respid,Gender,Age,Age_Breaks,Region2,Race,Language_Dominance,Parent,HH_Income,Employment,Education,Marital_Status,Total_Paid_HE_Movies,Bought_Disc_DVD,Bought_Disc_BD,Bought_Digital,Rented_Disc_Store,Rented_Disc_Kiosk,Rented_Disc_Mail,Rented_Digital_iVOD,Rented_Digital_sVOD,Rented_Digital_cVOD,cqhidGroup,filter_$,ZTotal_Paid_HE_Movies,Buy_Disc_Percent,Buy_Digital_Percent,Rent_Disc_Percent,Rent_Digital_Percent
5446,1,37,35-44,4,1, ,1,7,1,6,3,26,0,1,0,1,1,0,2,20,1,1,1,.297806338923523,.0384615384615385,0,.0769230769230769,.884615384615385
5448,1,64,55-64,4,1, ,1,4,1,3,1,4,0,0,0,0,2,0,0,0,2,1,1,-.608657122286764,0,0,.5,.5
5451,1,32,25-34,1,5,2,1,6,1,4,3,30,0,10,0,0,0,0,0,20,0,1,1,.462617877325393,.333333333333333,0,0,.666666666666667
5456,1,32,25-34,4,3, ,1,4,1,3,3,7,3,2,0,0,0,0,0,2,0,1,1,-.485048468485362,.714285714285714,0,0,.285714285714286
5469,1,38,35-44,4,5,2,2,10,1,3,1,7,0,0,0,0,7,0,0,0,0,1,1,-.485048468485362,0,0,1,0
5477,1,28,25-34,3,5,3,2,6,1,4,3,25,2,5,2,2,2,2,2,3,5,1,1,.256603454323055,.28,.08,.24,.4
5487,1,36,35-44,1,5,3,1,7,1,4,3,18,2,3,2,3,2,2,2,1,1,1,1,-.0318167378802181,.277777777777778,.111111111111111,.388888888888889,.222222222222222
5496,1,41,35-44,4,5,3,2,6,1,4,2,30,2,0,0,0,0,10,2,12,4,1,1,.462617877325393,.0666666666666667,0,.333333333333333,.6
5501,1,25,25-34,4,3, ,2,8,1,4,1,4,0,4,0,0,0,0,0,0,0,1,1,-.608657122286764,1,0,0,0
5507,1,51,45-54,3,1, ,1,5,1,3,3,4,2,0,0,2,0,0,0,0,0,1,1,-.608657122286764,.5,0,.5,0
5511,1,29,25-34,3,5,4,1,4,1,3,3,15,4,1,0,0,0,0,0,10,0,1,1,-.155425391681621,.333333333333333,0,0,.666666666666667
5526,1,29,25-34,3,5,3,1,4,1,3,3,51,2,0,0,0,14,0,0,15,20,1,1,1.32787845393521,.0392156862745098,0,.274509803921569,.686274509803922
5528,1,42,35-44,2,3, ,2,7,1,6,2,13,0,0,0,0,0,0,5,3,5,1,1,-.237831160882556,0,0,0,1
5534,1,39,35-44,3,5,4,2,4,4,3,1,27,0,0,0,0,7,15,0,5,0,1,1,.33900922352399,0,0,.814814814814815,.185185185185185
5535,1,28,25-34,2,4, ,1,4,1,3,3,9,2,3,4,0,0,0,0,0,0,1,1,-.402642699284426,.555555555555556,.444444444444444,0,0
5539,1,33,25-34,1,1, ,1,6,1,6,3,14,2,1,2,1,2,2,1,2,1,1,1,-.196628276282088,.214285714285714,.142857142857143,.357142857142857,.285714285714286
5544,1,31,25-34,3,5,5,1,7,1,4,3,58,3,2,3,0,20,0,3,20,7,1,1,1.61629864613849,.0862068965517241,.0517241379310345,.344827586206897,.517241379310345
5547,2,42,35-44,3,5,2,1,7,1,4,3,13,2,1,2,2,1,2,1,1,1,1,1,-.237831160882556,.230769230769231,.153846153846154,.384615384615385,.230769230769231
5555,1,27,25-34,4,3, ,2,2,2,3,1,5,3,2,0,0,0,0,0,0,0,1,1,-.567454237686297,1,0,0,0
5558,1,45,45-54,2,2, ,2,4,4,4,1,12,0,8,4,0,0,0,0,0,0,1,1,-.279034045483024,.666666666666667,.333333333333333,0,0
5563,1,32,25-34,3,5,3,1,2,4,2,2,84,0,0,0,0,0,0,0,75,9,1,1,2.68757364575064,0,0,0,1
5564,1,31,25-34,1,5,3,1,4,1,3,2,23,0,0,4,5,0,0,4,5,5,1,1,.17419768512212,0,.173913043478261,.217391304347826,.608695652173913
5565,1,46,45-54,4,5,5,2,4,1,4,3,2,1,1,0,0,0,0,0,0,0,1,1,-.691062891487699,1,0,0,0
5570,1,27,25-34,3,5,2,1,2,1,2,1,51,1,3,1,0,15,0,0,30,1,1,1,1.32787845393521,.0784313725490196,.0196078431372549,.294117647058824,.607843137254902
5597,1,33,25-34,2,3, ,1,6,1,6,3,40,5,4,4,4,4,4,5,5,5,1,1,.874646723330069,.225,.1,.3,.375
5600,1,48,45-54,2,1, ,1,7,1,4,3,8,3,2,0,0,3,0,0,0,0,1,1,-.443845583884894,.625,0,.375,0
5613,1,23,18-24,2,2, ,2,6,1,5,3,15,0,0,0,0,0,0,0,15,0,1,1,-.155425391681621,0,0,0,1
5622,1,16,12-17,3,2, , ,2,4,1,1,11,5,0,0,0,0,0,0,6,0,1,1,-.320236930083491,.454545454545455,0,0,.545454545454545
5623,1,45,45-54,1,1, ,1,8,1,4,3,17,2,1,2,1,2,3,3,1,2,1,1,-.0730196224806857,.176470588235294,.117647058823529,.352941176470588,.352941176470588
5628,1,59,55-64,4,3, ,2,7,1,4,3,20,4,10,0,0,0,0,0,6,0,1,1,.050589031320717,.7,0,0,.3
5629,1,34,25-34,4,5,3,1,7,1,4,3,68,4,6,0,0,30,0,2,20,6,1,1,2.02832749214316,.147058823529412,0,.441176470588235,.411764705882353
5631,1,37,35-44,4,3, ,1,6,1,4,3,48,5,15,0,5,0,10,8,5,0,1,1,1.20426980013381,.416666666666667,0,.3125,.270833333333333
5632,1,62,55-64,4,5,4,2,5,1,3,3,52,0,0,0,0,2,30,0,20,0,1,1,1.36908133853568,0,0,.615384615384615,.384615384615385
5634,1,43,35-44,4,2, ,2,8,1,3,3,12,0,0,0,0,0,0,6,6,0,1,1,-.279034045483024,0,0,0,1
5636,1,40,35-44,4,5,5,1,6,1,4,3,26,0,1,3,0,5,0,5,10,2,1,1,.297806338923523,.0384615384615385,.115384615384615,.192307692307692,.653846153846154
5638,1,40,35-44,4,3, ,2,6,1,4,1,2,0,1,0,0,0,0,0,0,1,1,1,-.691062891487699,.5,0,0,.5
5641,1,27,25-34,4,2, ,2,8,2,4,1,36,3,3,3,3,3,3,6,6,6,1,1,.709835184928198,.166666666666667,.0833333333333333,.25,.5
5642,1,24,18-24,3,1, ,2,2,1,4,1,6,6,0,0,0,0,0,0,0,0,1,1,-.526251353085829,1,0,0,0
5645,1,15,12-17,4,5,4, ,10,4,1,1,13,0,0,0,0,5,0,0,8,0,1,1,-.237831160882556,0,0,.384615384615385,.615384615384615
5648,1,27,25-34,2,5,5,2,5,1,3,3,21,5,2,1,5,3,3,1,0,1,1,1,.0917919159211846,.333333333333333,.0476190476190476,.523809523809524,.0952380952380952
5649,2,39,35-44,4,5,3,1,7,1,4,3,32,4,3,4,4,4,3,3,4,3,1,1,.545023646526328,.21875,.125,.34375,.3125
5651,1,26,25-34,2,5,3,2,6,2,4,4,13,1,1,1,3,1,3,1,1,1,1,1,-.237831160882556,.153846153846154,.0769230769230769,.538461538461538,.230769230769231
5654,1,36,35-44,3,5,5,1,8,1,6,3,34,4,3,4,3,4,5,5,3,3,1,1,.627429415727263,.205882352941176,.117647058823529,.352941176470588,.323529411764706
5655,1,21,18-24,2,5,4,2,1,2,3,1,3,0,0,0,0,1,0,0,2,0,1,1,-.649860006887232,0,0,.333333333333333,.666666666666667
5659,2,53,45-54,3,5,3,2,2,3,4,3,3,0,0,0,0,3,0,0,0,0,1,1,-.649860006887232,0,0,1,0
5668,1,44,35-44,3,5,5,1,7,1,4,3,41,5,4,5,4,5,4,4,5,5,1,1,.915849607930536,.219512195121951,.121951219512195,.317073170731707,.341463414634146
5679,1,63,55-64,3,2, ,2,6,1,6,3,4,0,0,2,0,0,0,1,0,1,1,1,-.608657122286764,0,.5,0,.5
5680,1,51,45-54,4,3, ,1,2,4,3,3,36,0,2,2,0,2,0,0,30,0,1,1,.709835184928198,.0555555555555556,.0555555555555556,.0555555555555556,.833333333333333
5683,1,60,55-64,2,5,4,2,7,3,3,3,6,6,0,0,0,0,0,0,0,0,1,1,-.526251353085829,1,0,0,0
5685,1,21,18-24,1,3, ,2,2,4,4,1,10,0,1,0,4,0,2,1,0,2,1,1,-.361439814683959,.1,0,.6,.3
5704,1,42,35-44,1,5,4,1,6,1,4,1,26,1,9,4,0,0,8,0,4,0,1,1,.297806338923523,.384615384615385,.153846153846154,.307692307692308,.153846153846154
5711,1,35,35-44,1,5,3,1,6,1,4,3,2,0,2,0,0,0,0,0,0,0,1,1,-.691062891487699,1,0,0,0
5714,1,30,25-34,2,5,3,1,7,1,6,3,7,1,0,0,0,0,3,0,3,0,1,1,-.485048468485362,.142857142857143,0,.428571428571429,.428571428571429
5715,1,48,45-54,4,3, ,1,7,1,6,3,6,1,2,0,0,0,0,0,3,0,1,1,-.526251353085829,.5,0,0,.5
5717,1,50,45-54,3,5,5,1,5,3,3,3,30,3,3,2,0,6,6,2,4,4,1,1,.462617877325393,.2,.0666666666666667,.4,.333333333333333
5721,1,35,35-44,4,5,3,1,5,1,3,2,11,1,4,0,0,1,0,0,5,0,1,1,-.320236930083491,.454545454545455,0,.0909090909090909,.454545454545455
5733,2,33,25-34,1,5,5,1,7,1,4,3,73,9,9,9,8,8,8,8,7,7,1,1,2.2343419151455,.246575342465753,.123287671232877,.328767123287671,.301369863013699
5734,1,63,55-64,2,2, ,2,5,3,3,1,2,0,0,0,0,0,0,0,0,2,1,1,-.691062891487699,0,0,0,1
5742,1,48,45-54,1,3, ,1,7,1,4,3,1,0,0,0,0,0,0,0,0,1,1,1,-.732265776088167,0,0,0,1
5744,1,44,35-44,2,1, ,1,7,1,4,3,18,2,2,2,2,2,2,2,2,2,1,1,-.0318167378802181,.222222222222222,.111111111111111,.333333333333333,.333333333333333
5745,1,23,18-24,4,3, ,2,2,2,2,1,5,1,0,0,1,0,0,0,3,0,1,1,-.567454237686297,.2,0,.2,.6
5747,1,19,18-24,4,3, , ,3,1,3,1,9,1,1,1,1,1,1,1,1,1,1,1,-.402642699284426,.222222222222222,.111111111111111,.333333333333333,.333333333333333
5755,1,55,55-64,4,5,5,1,2,4,3,3,9,3,3,0,1,2,0,0,0,0,1,1,-.402642699284426,.666666666666667,0,.333333333333333,0
5762,1,40,35-44,1,3, ,2,8,1,6,1,4,1,3,0,0,0,0,0,0,0,1,1,-.608657122286764,1,0,0,0
5765,2,46,45-54,4,5,5,1,5,1,4,1,1,1,0,0,0,0,0,0,0,0,1,1,-.732265776088167,1,0,0,0
5767,1,38,35-44,4,5,3,1,7,1,6,3,31,0,0,0,0,11,0,0,20,0,1,1,.50382076192586,0,0,.354838709677419,.645161290322581
5769,1,44,35-44,1,3, ,1,6,1,6,3,14,0,0,0,0,2,0,0,10,2,1,1,-.196628276282088,0,0,.142857142857143,.857142857142857
5772,1,38,35-44,3,5,2,2,2,2,2,3,8,3,0,0,0,0,0,0,5,0,1,1,-.443845583884894,.375,0,0,.625
5787,1,37,35-44,3,5,3,1,6,1,4,1,33,0,2,1,0,9,0,1,20,0,1,1,.586226531126796,.0606060606060606,.0303030303030303,.272727272727273,.636363636363636
5788,1,44,35-44,1,5,3,1,2,4,3,1,44,4,6,7,0,5,0,0,15,7,1,1,1.03945826173194,.227272727272727,.159090909090909,.113636363636364,.5
5792,1,16,12-17,4,3, , ,6,4,1,1,4,0,1,1,0,2,0,0,0,0,1,1,-.608657122286764,.25,.25,.5,0
5807,1,50,45-54,4,3, ,2,4,1,4,1,4,4,0,0,0,0,0,0,0,0,1,1,-.608657122286764,1,0,0,0
5811,1,53,45-54,3,5,3,1,7,1,3,3,13,3,0,0,0,9,0,0,0,1,1,1,-.237831160882556,.230769230769231,0,.692307692307692,.0769230769230769
5828,1,23,18-24,1,3, ,2,4,1,7,1,1,0,1,0,0,0,0,0,0,0,1,1,-.732265776088167,1,0,0,0
5835,1,44,35-44,4,5,2,1,6,1,6,3,15,5,2,0,0,6,0,0,0,2,1,1,-.155425391681621,.466666666666667,0,.4,.133333333333333
5837,1,23,18-24,3,5,4,2,2,4,3,1,9,0,0,0,0,0,0,0,9,0,1,1,-.402642699284426,0,0,0,1
5841,1,23,18-24,4,5,2,1,3,1,4,3,21,3,3,0,0,0,0,0,15,0,1,1,.0917919159211846,.285714285714286,0,0,.714285714285714
5860,1,25,25-34,1,5,2,2,2,1,4,1,12,1,2,1,1,1,1,1,2,2,1,1,-.279034045483024,.25,.0833333333333333,.25,.416666666666667
5870,1,58,55-64,4,5,3,1,7,1,2,3,16,0,0,0,0,1,0,0,5,10,1,1,-.114222507081153,0,0,.0625,.9375
5872,1,13,12-17,3,5,3, ,2,4,1,1,14,1,0,0,0,6,0,0,7,0,1,1,-.196628276282088,.0714285714285714,0,.428571428571429,.5
5874,1,24,18-24,4,5,5,2,3,2,3,1,9,1,1,1,1,1,1,1,1,1,1,1,-.402642699284426,.222222222222222,.111111111111111,.333333333333333,.333333333333333
5875,1,21,18-24,4,3, ,2,2,2,3,1,19,1,4,4,0,4,0,1,3,2,1,1,.00938614672024944,.263157894736842,.210526315789474,.210526315789474,.315789473684211
5877,1,28,25-34,3,5,3,2,3,1,3,1,19,5,4,0,0,2,0,0,7,1,1,1,.00938614672024944,.473684210526316,0,.105263157894737,.421052631578947
5880,1,53,45-54,3,4, ,1,6,1,3,2,24,6,0,0,6,0,0,0,12,0,1,1,.215400569722587,.25,0,.25,.5
5884,1,55,55-64,3,1, ,1,5,3,6,3,8,3,0,3,2,0,0,0,0,0,1,1,-.443845583884894,.375,.375,.25,0
5886,1,58,55-64,4,1, ,2,4,3,5,1,80,0,0,0,0,0,0,5,0,75,1,1,2.52276210734877,0,0,0,1
5888,1,49,45-54,3,2, ,1,6,1,4,3,2,0,0,0,0,0,0,0,1,1,1,1,-.691062891487699,0,0,0,1
5891,1,32,25-34,4,5,3,1,6,1,3,3,22,2,1,2,3,2,2,4,1,5,1,1,.132994800521652,.136363636363636,.0909090909090909,.318181818181818,.454545454545455
5899,1,19,18-24,2,1, , ,3,1,3,1,3,3,0,0,0,0,0,0,0,0,1,1,-.649860006887232,1,0,0,0
5909,1,37,35-44,3,5,5,1,4,1,3,3,14,4,3,0,0,3,0,0,4,0,1,1,-.196628276282088,.5,0,.214285714285714,.285714285714286
5910,1,43,35-44,4,3, ,2,1,3,3,1,18,2,2,0,0,4,5,0,5,0,1,1,-.0318167378802181,.222222222222222,0,.5,.277777777777778
5917,1,25,25-34,4,5,5,1,5,1,2,1,15,2,3,2,0,0,0,0,8,0,1,1,-.155425391681621,.333333333333333,.133333333333333,0,.533333333333333
5919,1,34,25-34,1,5,3,1,7,1,3,1,1,0,0,0,0,1,0,0,0,0,1,1,-.732265776088167,0,0,1,0
5921,1,59,55-64,4,2, ,1,5,1,3,3,24,0,0,0,0,0,0,0,24,0,1,1,.215400569722587,0,0,0,1
5931,1,35,35-44,1,5,5,2,3,1,3,1,30,0,0,0,0,5,15,0,10,0,1,1,.462617877325393,0,0,.666666666666667,.333333333333333
5949,1,61,55-64,4,2, ,2,6,1,4,3,23,4,2,0,6,0,3,0,4,4,1,1,.17419768512212,.260869565217391,0,.391304347826087,.347826086956522
5958,1,41,35-44,4,5,5,1,4,1,4,3,20,3,2,2,2,3,1,3,2,2,1,1,.050589031320717,.25,.1,.3,.35
5959,1,59,55-64,2,5,3,1,7,1,2,3,10,0,6,0,0,0,4,0,0,0,1,1,-.361439814683959,.6,0,.4,0
5963,1,43,35-44,2,5,4,1,4,1,4,3,37,10,0,0,0,2,0,0,25,0,1,1,.751038069528666,.27027027027027,0,.0540540540540541,.675675675675676
5965,1,57,55-64,3,5,5,2,5,1,4,3,7,1,2,0,0,2,2,0,0,0,1,1,-.485048468485362,.428571428571429,0,.571428571428571,0
5969,1,46,45-54,3,5,3,2,4,1,3,3,21,3,2,3,3,4,2,2,0,2,1,1,.0917919159211846,.238095238095238,.142857142857143,.428571428571429,.19047619047619
5976,1,39,35-44,4,5,3,2,2,1,4,1,6,0,1,0,0,2,0,3,0,0,1,1,-.526251353085829,.166666666666667,0,.333333333333333,.5
5979,1,48,45-54,1,2, ,2,7,1,6,1,4,1,1,1,1,0,0,0,0,0,1,1,-.608657122286764,.5,.25,.25,0
5981,1,46,45-54,4,5,4,2,6,3,3,3,20,0,0,0,0,0,0,0,20,0,1,1,.050589031320717,0,0,0,1
5982,1,35,35-44,4,5,3,1,3,1,3,3,68,5,2,1,20,10,10,10,10,0,1,1,2.02832749214316,.102941176470588,.0147058823529412,.588235294117647,.294117647058824
5987,1,43,35-44,3,5,3,1,7,1,6,3,8,0,1,3,0,0,0,0,4,0,1,1,-.443845583884894,.125,.375,0,.5
5991,1,45,45-54,3,2, ,1,4,1,3,3,85,0,0,0,0,10,0,0,75,0,1,1,2.72877653035111,0,0,.117647058823529,.882352941176471
5999,1,38,35-44,2,5,5,1,5,1,4,3,51,1,3,0,2,0,25,1,18,1,1,1,1.32787845393521,.0784313725490196,0,.529411764705882,.392156862745098
6001,1,47,45-54,3,5,4,2,1,2,2,1,6,0,0,0,0,6,0,0,0,0,1,1,-.526251353085829,0,0,1,0
6006,1,49,45-54,4,1, ,1,7,1,6,3,3,0,2,1,0,0,0,0,0,0,1,1,-.649860006887232,.666666666666667,.333333333333333,0,0
6011,1,23,18-24,4,5,5,1,4,2,3,3,47,3,2,3,0,0,0,2,35,2,1,1,1.16306691553334,.106382978723404,.0638297872340425,0,.829787234042553
6026,1,36,35-44,3,5,5,2,2,2,2,1,77,0,0,0,0,0,0,2,75,0,1,1,2.39915345354737,0,0,0,1
6031,1,35,35-44,4,5,3,1,6,1,4,3,19,2,2,2,2,3,2,2,2,2,1,1,.00938614672024944,.210526315789474,.105263157894737,.368421052631579,.315789473684211
6040,1,58,55-64,4,5,4,2,5,1,4,1,24,1,1,0,0,0,2,0,20,0,1,1,.215400569722587,.0833333333333333,0,.0833333333333333,.833333333333333
6056,1,16,12-17,2,5,4, ,10,4,1,1,10,2,2,0,0,2,0,0,4,0,1,1,-.361439814683959,.4,0,.2,.4
6062,1,67,65-74,2,4, ,1,10,3,6,3,19,2,2,0,0,0,5,0,10,0,1,1,.00938614672024944,.210526315789474,0,.263157894736842,.526315789473684
6065,1,21,18-24,3,2, ,2,2,4,3,1,16,2,3,1,3,1,1,1,3,1,1,1,-.114222507081153,.3125,.0625,.3125,.3125
6091,1,46,45-54,1,5,3,1,7,1,4,3,32,3,3,4,4,4,3,4,3,4,1,1,.545023646526328,.1875,.125,.34375,.34375
6137,2,47,45-54,4,5,3,2,2,2,3,1,44,6,2,0,0,12,0,0,24,0,1,1,1.03945826173194,.181818181818182,0,.272727272727273,.545454545454545
6143,1,34,25-34,4,5,3,2,4,1,3,1,23,0,0,0,0,3,0,0,20,0,1,1,.17419768512212,0,0,.130434782608696,.869565217391304
6144,2,27,25-34,4,5,3,1,1,2,1,3,17,2,2,1,0,4,3,0,2,3,1,1,-.0730196224806857,.235294117647059,.0588235294117647,.411764705882353,.294117647058824
6145,1,59,55-64,1,4, ,2,6,1,3,3,11,5,6,0,0,0,0,0,0,0,1,1,-.320236930083491,1,0,0,0
6148,2,50,45-54,1,5,3,2,7,1,4,3,1,0,0,0,0,1,0,0,0,0,1,1,-.732265776088167,0,0,1,0
6159,2,34,25-34,1,5,3,2,8,1,6,3,69,3,3,3,0,5,0,0,50,5,1,1,2.06953037674363,.0869565217391304,.0434782608695652,.072463768115942,.797101449275362
6181,2,56,55-64,4,5,4,2,4,4,4,1,4,0,0,0,0,0,0,0,0,4,1,1,-.608657122286764,0,0,0,1
6192,2,16,12-17,1,1, , ,10,4,1,1,12,0,0,3,0,0,0,2,5,2,1,1,-.279034045483024,0,.25,0,.75
6194,1,59,55-64,1,5,3,1,7,1,6,3,7,1,0,0,0,0,0,0,0,6,1,1,-.485048468485362,.142857142857143,0,0,.857142857142857
6217,2,28,25-34,4,5,3,1,2,4,3,3,1,0,0,0,0,0,0,0,1,0,1,1,-.732265776088167,0,0,0,1
6231,2,41,35-44,3,5,3,1,8,1,4,3,65,3,5,5,0,0,0,2,25,25,1,1,1.90471883834176,.123076923076923,.0769230769230769,0,.8
6239,2,66,65-74,3,1, ,2,5,2,3,1,2,2,0,0,0,0,0,0,0,0,1,1,-.691062891487699,1,0,0,0
6252,2,34,25-34,2,5,4,1,4,2,3,3,19,4,0,0,0,3,12,0,0,0,1,1,.00938614672024944,.210526315789474,0,.789473684210526,0
6288,1,56,55-64,2,1, ,2,4,1,2,3,4,0,0,0,0,0,0,0,4,0,1,1,-.608657122286764,0,0,0,1
6296,1,34,25-34,3,5,2,2,7,4,2,1,48,6,12,0,0,0,0,0,30,0,1,1,1.20426980013381,.375,0,0,.625
6308,1,51,45-54,2,1, ,1,7,1,6,3,10,0,0,0,0,0,0,0,10,0,1,1,-.361439814683959,0,0,0,1
6314,1,65,65-74,3,1, ,2,6,1,6,3,15,3,1,0,1,6,1,0,1,2,1,1,-.155425391681621,.266666666666667,0,.533333333333333,.2
6322,2,27,25-34,2,5,3,1,7,1,4,3,21,1,3,1,2,3,0,0,8,3,1,1,.0917919159211846,.19047619047619,.0476190476190476,.238095238095238,.523809523809524
6331,1,58,55-64,3,1, ,2,5,1,3,2,11,2,0,0,0,6,0,0,0,3,1,1,-.320236930083491,.181818181818182,0,.545454545454545,.272727272727273
6332,2,24,18-24,3,5,3,1,2,4,3,3,15,1,4,0,0,0,0,0,10,0,1,1,-.155425391681621,.333333333333333,0,0,.666666666666667
6336,1,69,65-74,2,1, ,2,7,3,6,3,5,1,0,0,2,0,0,0,0,2,1,1,-.567454237686297,.2,0,.4,.4
6350,1,49,45-54,4,1, ,1,4,1,4,3,10,0,0,1,0,0,3,0,6,0,1,1,-.361439814683959,0,.1,.3,.6
6373,1,22,18-24,4,1, ,2,1,2,4,1,2,0,0,0,0,0,0,0,2,0,1,1,-.691062891487699,0,0,0,1
6379,1,58,55-64,3,1, ,2,4,1,3,1,8,0,1,0,3,0,2,0,0,2,1,1,-.443845583884894,.125,0,.625,.25
6386,1,57,55-64,4,1, ,2,8,1,4,3,14,0,4,0,0,0,8,0,2,0,1,1,-.196628276282088,.285714285714286,0,.571428571428571,.142857142857143
6393,2,70,65-74,4,4, ,2,3,3,4,3,2,2,0,0,0,0,0,0,0,0,1,1,-.691062891487699,1,0,0,0
6411,1,45,45-54,4,1, ,2,3,4,3,3,8,1,0,0,0,0,0,1,6,0,1,1,-.443845583884894,.125,0,0,.875
6414,2,42,35-44,2,5,3,1,5,1,3,3,25,1,3,2,5,5,5,0,4,0,1,1,.256603454323055,.16,.08,.6,.16
